backbone,fov_ratio,seed,success,failure_reason,mu_err,med_err,p_match_at_1,p_match_at_3,p_match_at_5,p_match_at_10,n_tiles,n_correspondences,runtime_s,extra_transform_family
classical_sift,0.1,5,True,,0.11153360823346274,0.11162187005122179,1.0,1.0,1.0,1.0,1,316,0.24203717103227973,affine
classical_sift,0.1,6,True,,0.12218770133078626,0.12207782816553672,1.0,1.0,1.0,1.0,1,295,0.23836922203190625,affine
classical_sift,0.1,7,True,,0.11132406710997603,0.10742902212451205,1.0,1.0,1.0,1.0,1,279,0.23923491698224097,affine
classical_sift,0.05,0,True,,0.048705640118646545,0.04714471579561614,1.0,1.0,1.0,1.0,1,189,0.22332239302340895,affine
classical_sift,0.05,1,True,,0.044318476996965964,0.04268799634405862,1.0,1.0,1.0,1.0,1,177,0.22761436109431088,affine
classical_sift,0.05,2,True,,0.08147596903706539,0.07661854957327122,1.0,1.0,1.0,1.0,1,178,0.22701918403618038,affine
classical_sift,0.05,3,True,,0.0598701137347563,0.05240222097384312,1.0,1.0,1.0,1.0,1,145,0.23032387509010732,homography
classical_sift,0.05,4,True,,0.044818302910248076,0.04211444458254961,1.0,1.0,1.0,1.0,1,165,0.22807722794823349,affine
classical_sift,0.05,5,True,,0.050429587491287224,0.046909721810934904,1.0,1.0,1.0,1.0,1,171,0.22565591102465987,affine
classical_sift,0.05,6,True,,0.04393525113170307,0.04386313880848789,1.0,1.0,1.0,1.0,1,149,0.22311755502596498,affine
classical_sift,0.05,7,True,,0.055839570008499574,0.055789546791678205,1.0,1.0,1.0,1.0,1,153,0.23038984602317214,affine
classical_sift,0.02,0,True,,0.17228677135992448,0.1515403575701823,1.0,1.0,1.0,1.0,1,91,0.2167414299910888,affine
classical_sift,0.02,1,True,,0.13200559663934658,0.1318528722132834,1.0,1.0,1.0,1.0,1,107,0.2242600980680436,affine
classical_sift,0.02,2,True,,0.16255903256231763,0.16048645397168812,1.0,1.0,1.0,1.0,1,104,0.21153160801623017,affine
classical_sift,0.02,3,True,,0.173590086041729,0.17155471125986638,1.0,1.0,1.0,1.0,1,78,0.21746019599959254,affine
classical_sift,0.02,4,True,,0.1544244900681695,0.14812012254173546,1.0,1.0,1.0,1.0,1,66,0.22614905901718885,affine
classical_sift,0.02,5,True,,0.16614828721120248,0.16547580517391056,1.0,1.0,1.0,1.0,1,85,0.22505635500419885,affine
classical_sift,0.02,6,True,,0.14977823781005983,0.15001460599093935,1.0,1.0,1.0,1.0,1,92,0.22931977198459208,affine
classical_sift,0.02,7,True,,0.1673642767612752,0.16834463613998396,1.0,1.0,1.0,1.0,1,93,0.23108107293955982,affine
pyramid_sift,0.5,0,True,,0.8118184730165454,0.8208986397174987,1.0,1.0,1.0,1.0,58,5138,1.5945877409540117,homography
pyramid_sift,0.5,1,True,,0.8471251207139148,0.848805764589297,1.0,1.0,1.0,1.0,58,5124,1.5161782799987122,homography
