backbone,fov_ratio,seed,success,failure_reason,mu_err,med_err,p_match_at_1,p_match_at_3,p_match_at_5,p_match_at_10,n_tiles,n_correspondences,runtime_s,extra_transform_family
pyramid_sift,0.5,3,True,,493.2631671285935,322.5193957246024,0.0,0.0,0.0,0.0,58,874,1.5473761160392314,homography
pyramid_sift,0.5,4,True,,789.8576360383089,677.7967931974565,0.0,0.0,0.0,0.0,58,770,1.4690397590165958,affine
pyramid_sift,0.5,5,True,,951.4341954863131,513.4656439904347,0.0,0.0,0.0,0.0,58,763,1.5195573009550571,homography
pyramid_sift,0.5,6,True,,4933.730237773054,4404.846289410814,0.0,0.0,0.0,0.0,58,755,1.5429316019872203,affine
pyramid_sift,0.5,7,True,,4259.149020144549,3731.8384817739225,0.0,0.0,0.0,0.0,58,730,1.5358878190163523,affine
pyramid_sift,0.25,0,True,,625.6547984817557,326.3722889468132,0.0,0.0,0.0,0.0,58,737,1.6474936170270666,homography
pyramid_sift,0.25,1,True,,1595.85803126985,386.32219719718086,0.0,0.0,0.0,0.0,58,660,1.6720001619542018,homography
pyramid_sift,0.25,2,True,,386.36817914940355,340.1076862998963,0.0,0.0,0.0,0.0,58,689,1.6985602169297636,affine
pyramid_sift,0.25,3,True,,1555.6359039631066,353.1689584428137,0.0,0.0,0.0,0.0,58,713,1.6605706230038777,homography
pyramid_sift,0.25,4,True,,271.38600186390784,267.2444251459291,0.0,0.0,0.0,0.0,58,668,1.6340466509573162,homography
pyramid_sift,0.25,5,True,,321.83472130445114,332.63207554819155,0.0,0.0,0.0,0.0,58,609,1.6430688459658995,homography
pyramid_sift,0.25,6,True,,358.48377351964393,323.73172161829234,0.0,0.0,0.0,0.0,58,627,1.6508521370124072,homography
pyramid_sift,0.25,7,True,,2042.3215390007388,278.0974311293072,0.0,0.0,0.0,0.0,58,691,1.613819679012522,homography
pyramid_sift,0.1,0,True,,369.5027924638768,232.223290328183,0.0,0.0,0.0,0.0,49,492,1.3962644858984277,homography
pyramid_sift,0.1,1,True,,551.8309279036916,531.2147663176763,0.0,0.0,0.0,0.0,49,548,1.398184536024928,homography
pyramid_sift,0.1,2,True,,810.9218303889008,208.70691625702153,0.0,0.0,0.0,0.0,49,545,1.4134645690210164,homography
pyramid_sift,0.1,3,True,,551.3455313317289,559.5103107346808,0.0,0.0,0.0,0.0,49,500,1.3895579830277711,affine
pyramid_sift,0.1,4,True,,788.1152697066822,599.5243496381449,0.0,0.0,0.0,0.0,49,488,1.3676068359054625,homography
pyramid_sift,0.1,5,True,,674.2657641371738,639.1959806301335,0.0,0.0,0.0,0.0,49,501,1.4298626669915393,affine
pyramid_sift,0.1,6,True,,380.5676916511164,296.55313969064747,0.0,0.0,0.0,0.0,49,560,1.4511057599447668,homography
pyramid_sift,0.1,7,True,,1152.2056180932557,278.80161850955085,0.0,0.0,0.0,0.0,49,527,1.379862705944106,homography
pyramid_sift,0.05,0,True,,950.1773083450478,450.23308090334297,0.0,0.0,0.0,0.0,49,597,1.188576767919585,homography
pyramid_sift,0.05,1,True,,364.2620258283995,356.54050297980643,0.0,0.0,0.0,0.0,49,675,1.1742301620543003,affine
pyramid_sift,0.05,2,True,,500.40576058611504,444.9348776870209,0.0,0.0,0.0,0.0,49,726,1.200589617015794,affine
pyramid_sift,0.05,3,True,,1381.4500952340961,675.0682784437722,0.0,0.0,0.0,0.0,49,679,1.190631338977255,homography
pyramid_sift,0.05,4,True,,1014.3572600062898,889.1915352868766,0.0,0.0,0.0,0.0,49,617,1.2127737059490755,affine
pyramid_sift,0.05,5,True,,951.7105515946757,591.5481370548159,0.0,0.0,0.0,0.0,49,572,1.2049244459485635,homography
pyramid_sift,0.05,6,True,,1182.8872459024951,725.426581923994,0.0,0.0,0.0,0.0,49,665,1.2166772270575166,homography
pyramid_sift,0.05,7,True,,1509.0730200985258,590.7929424240531,0.0,0.0,0.0,0.0,49,636,1.2194919229950756,homography
pyramid_sift,0.02,0,True,,1770.3607536092834,850.4290574963229,0.0,0.0,0.0,0.0,49,764,1.0586529280990362,homography
pyramid_sift,0.02,1,True,,408.54364983140874,312.83882502835706,0.0,0.0,0.0,0.0,49,841,1.2374726419802755,homography
pyramid_sift,0.02,2,True,,1496.2698297173881,520.1138348921959,0.0,0.0,0.0,0.0,49,808,1.179300301009789,homography
pyramid_sift,0.02,3,True,,629.0342497192361,386.50210331912234,0.0,0.0,0.0,0.0,49,767,1.1672203629277647,homography
pyramid_sift,0.02,4,True,,422.1997014709253,409.162744868086,0.0,0.0,0.0,0.0,49,804,1.170639335992746,homography
