backbone,fov_ratio,seed,success,failure_reason,mu_err,med_err,p_match_at_1,p_match_at_3,p_match_at_5,p_match_at_10,n_tiles,n_correspondences,runtime_s,extra_transform_family
classical_sift,0.5,0,True,,0.6701884915614242,0.6677879104281846,1.0,1.0,1.0,1.0,1,596,0.2415274002123624,affine
classical_sift,0.5,1,True,,0.685659493593761,0.6840828779031303,1.0,1.0,1.0,1.0,1,587,0.18985189986415207,affine
classical_sift,0.5,2,True,,0.632215094921118,0.6308433338256353,1.0,1.0,1.0,1.0,1,556,0.23300350015051663,affine
classical_sift,0.5,3,True,,0.6192682062011996,0.6195377553691441,1.0,1.0,1.0,1.0,1,587,0.1901285001076758,affine
classical_sift,0.5,4,True,,0.6810109688958742,0.6794195432877997,1.0,1.0,1.0,1.0,1,579,0.24688099999912083,affine
classical_sift,0.5,5,True,,0.5889484511102938,0.5889664315480809,1.0,1.0,1.0,1.0,1,582,0.19136789999902248,affine
classical_sift,0.5,6,True,,0.6818946447009189,0.6808592443856708,1.0,1.0,1.0,1.0,1,565,0.2375839001033455,affine
classical_sift,0.5,7,True,,0.6630368227824006,0.663404325677379,1.0,1.0,1.0,1.0,1,554,0.19394599995575845,affine
classical_sift,0.25,0,True,,0.34665582543999784,0.346645234139394,1.0,1.0,1.0,1.0,1,499,0.23736710008233786,affine
classical_sift,0.25,1,True,,0.36713580481864794,0.367059302173658,1.0,1.0,1.0,1.0,1,465,0.19495630008168519,affine
classical_sift,0.25,2,True,,0.33585368655614023,0.334869675675011,1.0,1.0,1.0,1.0,1,483,0.24436139990575612,affine
classical_sift,0.25,3,True,,0.35655563623140074,0.35649726751646227,1.0,1.0,1.0,1.0,1,512,0.20650990004651248,affine
classical_sift,0.25,4,True,,0.3466104962722715,0.34509723648373547,1.0,1.0,1.0,1.0,1,504,0.24104860005900264,affine
classical_sift,0.25,5,True,,0.37378122603967634,0.37311479230416067,1.0,1.0,1.0,1.0,1,498,0.25562780001200736,affine
classical_sift,0.25,6,True,,0.3521429931259016,0.35187631228529426,1.0,1.0,1.0,1.0,1,492,0.1959737001452595,affine
classical_sift,0.25,7,True,,0.3726277701368965,0.3741234650408129,1.0,1.0,1.0,1.0,1,458,0.25205749995075166,affine
classical_sift,0.1,0,True,,0.06956228457853786,0.0666557151655839,1.0,1.0,1.0,1.0,1,325,0.2413963999133557,affine
classical_sift,0.1,1,True,,0.09181793588631129,0.09185409706019955,1.0,1.0,1.0,1.0,1,299,0.25572250015102327,affine
classical_sift,0.1,2,True,,0.10639196724304262,0.10660318134348497,1.0,1.0,1.0,1.0,1,310,0.19828090001828969,affine
classical_sift,0.1,3,True,,0.11223466327248259,0.11190823026007818,1.0,1.0,1.0,1.0,1,295,0.21535579999908805,affine
classical_sift,0.1,4,True,,0.08485450119711681,0.08445836016604957,1.0,1.0,1.0,1.0,1,294,0.18583930004388094,affine
classical_sift,0.1,5,True,,0.11153349988135902,0.11162175218642312,1.0,1.0,1.0,1.0,1,316,0.19016849994659424,affine
classical_sift,0.1,6,True,,0.12218766015309757,0.12207775312643965,1.0,1.0,1.0,1.0,1,295,0.18408360006287694,affine
classical_sift,0.1,7,True,,0.11132406710995908,0.10742902212450436,1.0,1.0,1.0,1.0,1,279,0.2402818000409752,affine
classical_sift,0.05,0,True,,0.05264185399125364,0.0523093533836852,1.0,1.0,1.0,1.0,1,189,0.1824957001954317,affine
classical_sift,0.05,1,True,,0.04431865551433521,0.04268839222927251,1.0,1.0,1.0,1.0,1,177,0.2005928000435233,affine
classical_sift,0.05,2,True,,0.08147596903706364,0.07661854957325903,1.0,1.0,1.0,1.0,1,178,0.19097990007139742,affine
classical_sift,0.05,3,True,,0.06315121719066814,0.06282052446331778,1.0,1.0,1.0,1.0,1,145,0.21397519996389747,affine
classical_sift,0.05,4,True,,0.044812611226302604,0.04210877104324384,1.0,1.0,1.0,1.0,1,165,0.17426900006830692,affine
classical_sift,0.05,5,True,,0.05042958950677644,0.04690972521142488,1.0,1.0,1.0,1.0,1,171,0.2047985999379307,affine
classical_sift,0.05,6,True,,0.043935142254637335,0.04386303678042399,1.0,1.0,1.0,1.0,1,149,0.18729220004752278,affine
classical_sift,0.05,7,True,,0.05583950231788305,0.055789459586566184,1.0,1.0,1.0,1.0,1,153,0.17401299998164177,affine
classical_sift,0.02,0,True,,0.17228677135993706,0.15154035757022233,1.0,1.0,1.0,1.0,1,91,0.17085630004294217,affine
classical_sift,0.02,1,True,,0.13145315472052244,0.1321193110055231,1.0,1.0,1.0,1.0,1,107,0.2242238000035286,affine
classical_sift,0.02,2,True,,0.1625590425415364,0.1604864674919136,1.0,1.0,1.0,1.0,1,104,0.24088290007784963,affine
classical_sift,0.02,3,True,,0.1735891115743476,0.17155395874742368,1.0,1.0,1.0,1.0,1,78,0.18241879995912313,affine
classical_sift,0.02,4,True,,0.1544246641423416,0.14812018706492275,1.0,1.0,1.0,1.0,1,66,0.2177707999944687,affine
classical_sift,0.02,5,True,,0.16614828721119274,0.16547580517388039,1.0,1.0,1.0,1.0,1,85,0.18168310006149113,affine
classical_sift,0.02,6,True,,0.14977820904409742,0.15001470331420547,1.0,1.0,1.0,1.0,1,92,0.1711743997875601,affine
classical_sift,0.02,7,True,,0.1673642767612103,0.16834463613988837,1.0,1.0,1.0,1.0,1,93,0.18593300017528236,affine
