backbone,fov_ratio,seed,success,failure_reason,mu_err,med_err,p_match_at_1,p_match_at_3,p_match_at_5,p_match_at_10,n_tiles,n_correspondences,runtime_s,extra_transform_family
classical_sift,0.5,0,True,,736.9577484824899,615.911475917007,0.0,0.0,0.0,0.0,1,6,0.246582273975946,homography
classical_sift,0.5,1,True,,4088.695922666249,832.424832012818,0.0,0.0,0.0,0.0,1,7,0.23294923501089215,homography
classical_sift,0.5,2,True,,550.4328329700536,375.9857283603315,0.0,0.0,0.0,0.0,1,8,0.2278625579783693,homography
classical_sift,0.5,3,True,,333.4783800956618,323.6891224803795,0.0,0.0,0.0,0.0,1,11,0.22803025599569082,homography
classical_sift,0.5,4,True,,1148.839631668763,628.0578068035146,0.0,0.0,0.0,0.0,1,36,0.24343644792679697,homography
classical_sift,0.5,5,True,,586.7637235056409,421.1678029985715,0.0,0.0,0.0,0.0,1,34,0.2494411210063845,homography
classical_sift,0.5,6,True,,786.6901177241114,798.3585445602037,0.0,0.0,0.0,0.0,1,10,0.2122160259168595,homography
classical_sift,0.5,7,True,,797.0976784283595,761.0562630138807,0.0,0.0,0.0,0.0,1,8,0.21656526799779385,affine
classical_sift,0.25,0,True,,1148.2006965331946,603.3985486824015,0.0,0.0,0.0,0.0,1,11,0.22473177197389305,homography
classical_sift,0.25,1,True,,1370.3527117310382,265.72598163365467,0.0,0.0,0.0,0.0,1,6,0.2338665509596467,homography
classical_sift,0.25,2,True,,987.129217059179,758.3864249716335,0.0,0.0,0.0,0.0,1,11,0.22556573699694127,homography
classical_sift,0.25,3,True,,738.3115056126687,655.4080594934592,0.0,0.0,0.0,0.0,1,13,0.2330760940676555,homography
classical_sift,0.25,4,True,,607.0003219898554,420.8022949433014,0.0,0.0,0.0,0.0,1,35,0.23121494194492698,homography
classical_sift,0.25,5,True,,789.4251809677502,692.7170511008994,0.0,0.0,0.0,0.0,1,24,0.23868737905286252,affine
classical_sift,0.25,6,True,,422.9296653058317,406.68642029094883,0.0,0.0,0.0,0.0,1,18,0.22373987501487136,homography
classical_sift,0.25,7,True,,510.0185144400733,464.08284417777634,0.0,0.0,0.0,0.0,1,18,0.22896891203708947,homography
classical_sift,0.1,0,True,,510.23249063161455,539.0895288200034,0.0,0.0,0.0,0.0,1,9,0.23199497791938484,homography
classical_sift,0.1,1,True,,3739.956440668104,492.9714741211712,0.0,0.0,0.0,0.0,1,10,0.23266228602733463,homography
classical_sift,0.1,2,True,,1390.4491728041078,644.7702919669612,0.0,0.0,0.0,0.0,1,12,0.22923915006686002,homography
classical_sift,0.1,3,True,,856.1313169274156,374.3955045321803,0.0,0.0,0.0,0.0,1,9,0.2247310500824824,homography
classical_sift,0.1,4,True,,538.9760086459108,472.1581521218331,0.0,0.0,0.0,0.0,1,32,0.21172095800284296,homography
classical_sift,0.1,5,True,,366.0650071647144,203.3668989198969,0.0,0.0,0.0,0.0,1,23,0.2380709209246561,homography
classical_sift,0.1,6,True,,3097.2500127686562,623.1281543642322,0.0,0.0,0.0,0.0,1,7,0.22676839109044522,homography
classical_sift,0.1,7,True,,659.0698238672455,272.8368619251371,0.0,0.0,0.0,0.0,1,11,0.22878211305942386,homography
classical_sift,0.05,0,True,,1084.979565568623,748.7452321230564,0.0,0.0,0.0,0.0,1,11,0.22712450998369604,homography
classical_sift,0.05,1,True,,656.0635830445153,486.15182095457453,0.0,0.0,0.0,0.0,1,7,0.23184031003620476,homography
classical_sift,0.05,2,True,,635.491232743004,584.0139149420222,0.0,0.0,0.0,0.0,1,10,0.21372040000278503,affine
classical_sift,0.05,3,True,,1266.268439236816,446.2994194507294,0.0,0.0,0.0,0.0,1,10,0.21516687306575477,homography
classical_sift,0.05,4,True,,2793.1479547489084,217.6582562721336,0.0,0.0,0.0,0.0,1,57,0.2045732899568975,homography
classical_sift,0.05,5,True,,902.6811542546994,514.667101682131,0.0,0.0,0.0,0.0,1,37,0.21451143606100231,homography
classical_sift,0.05,6,True,,2436.067754902999,672.8515466498376,0.0,0.0,0.0,0.0,1,10,0.21606120001524687,homography
classical_sift,0.05,7,True,,1159.1808608736849,654.6150356323402,0.0,0.0,0.0,0.0,1,14,0.22319875692483038,homography
classical_sift,0.02,0,True,,1721.059027812422,1024.6215847367391,0.0,0.0,0.0,0.0,1,13,0.2178649710258469,homography
classical_sift,0.02,1,True,,1113.2973351143332,378.18658929220175,0.0,0.0,0.0,0.0,1,7,0.21942139405291528,homography
classical_sift,0.02,2,True,,484.99429287073065,417.7041558391891,0.0,0.0,0.0,0.0,1,7,0.22166254406329244,homography
classical_sift,0.02,3,True,,5787.424902107958,845.4914512455698,0.0,0.0,0.0,0.0,1,12,0.2187414780491963,homography
classical_sift,0.02,4,True,,966.1541464902106,329.5704300823197,0.0,0.0,0.0,0.0,1,85,0.20795502490364015,homography
classical_sift,0.02,5,True,,974.0351039327697,841.8175346052853,0.0,0.0,0.0,0.0,1,56,0.2150669830152765,affine
classical_sift,0.02,6,True,,676.8810891923924,349.2387565056008,0.0,0.0,0.0,0.0,1,12,0.2158755490090698,homography
classical_sift,0.02,7,True,,780.0846212160352,653.3115161092535,0.0,0.0,0.0,0.0,1,12,0.21692862501367927,homography
pyramid_sift,0.5,0,True,,14991.242757688557,754.8142440927543,0.0,0.0,0.0,0.0,58,109,1.3941390180261806,homography
